Test Result ID,Test Result URL,Name,Browser,Screen Size,Geolocation,Start URL,End URL,Status,Passed,Screenshot Passed,Screenshot Difference,Error,Duration,Video URL,Screenshot URL,Screenshot Comparison URL,Date Triggered,Date Started,Date Completed
5f20a15bed07ae5c5aad49ee,https://app.ghostinspector.com/results/5f20a15bed07ae5c5aad49ee,Cart Language Checks - RECR LP - https://www.wsjwine.com/1889001,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1889001,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=95900118&promoCode=1889001&utm_campaign=rc_1889001&utm_medium=Direct_Mail&utm_source=Inbound%20Default&offer=fy21/q1/top12_enhanced/2FreeGoverno2Glasses/59/save130/stc,Complete,true,false,0.186,,15.875,https://ghostinspector-prod.s3.amazonaws.com/videos/4cdfcd3b-47da-43f7-800e-724c807d0afe.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/4cdfcd3b-47da-43f7-800e-724c807d0afe-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/4cdfcd3b-47da-43f7-800e-724c807d0afe-compareOriginal.png,2020-07-28T22:06:19.387Z,2020-07-28T22:09:04.519Z,2020-07-28T22:09:20.394Z
5f20a15bed07ae5c5aad49b2,https://app.ghostinspector.com/results/5f20a15bed07ae5c5aad49b2,Cart Language Checks - RECR LP - https://www.wsjwine.com/468012,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468012,https://www.wsjwine.com/468012,Complete,false,false,0.429,Step #1: Element not found,26.548,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/30a0d321-bf44-4336-a873-ea3cf01c3cca-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/30a0d321-bf44-4336-a873-ea3cf01c3cca-compareOriginal.png,2020-07-28T22:06:19.181Z,2020-07-28T22:08:50.545Z,2020-07-28T22:09:17.093Z
5f20a15bed07ae5c5aad49b6,https://app.ghostinspector.com/results/5f20a15bed07ae5c5aad49b6,Cart Language Checks - RECR LP - https://www.wsjwine.com/468014,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468014,https://www.wsjwine.com/468014,Complete,false,false,0.429,Step #1: Element not found,27.595,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/1f6c2a62-f1e7-44d0-a7aa-ccdf5949d867-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/1f6c2a62-f1e7-44d0-a7aa-ccdf5949d867-compareOriginal.png,2020-07-28T22:06:19.196Z,2020-07-28T22:08:49.428Z,2020-07-28T22:09:17.023Z
5f20a15bd5acb022c9c22383,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22383,Cart Language Checks - RECR LP - https://www.wsjwine.com/1901001,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1901001,https://www.wsjwine.com/1901001,Complete,false,false,0.429,Step #1: Element not found,29.13,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/91792d94-5bab-435c-950d-14bc00aa5fd8-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/91792d94-5bab-435c-950d-14bc00aa5fd8-compareOriginal.png,2020-07-28T22:06:19.160Z,2020-07-28T22:08:46.974Z,2020-07-28T22:09:16.104Z
5f20a15bed07ae5c5aad49a6,https://app.ghostinspector.com/results/5f20a15bed07ae5c5aad49a6,Cart Language Checks - RECR LP - https://www.wsjwine.com/468006,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468006,https://www.wsjwine.com/468006,Complete,false,false,0.429,Step #1: Element not found,28.96,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/4f942867-4704-4808-b74a-c4c9c6105864-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/4f942867-4704-4808-b74a-c4c9c6105864-compareOriginal.png,2020-07-28T22:06:19.127Z,2020-07-28T22:08:46.575Z,2020-07-28T22:09:15.535Z
5f20a15bed07ae5c5aad49aa,https://app.ghostinspector.com/results/5f20a15bed07ae5c5aad49aa,Cart Language Checks - RECR LP - https://www.wsjwine.com/468008,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468008,https://www.wsjwine.com/468008,Complete,false,false,0.429,Step #1: Element not found,27.93,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/124ad365-0eb7-4061-9221-70f34a8af599-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/124ad365-0eb7-4061-9221-70f34a8af599-compareOriginal.png,2020-07-28T22:06:19.138Z,2020-07-28T22:08:47.242Z,2020-07-28T22:09:15.172Z
5f20a15bed07ae5c5aad49a2,https://app.ghostinspector.com/results/5f20a15bed07ae5c5aad49a2,Cart Language Checks - RECR LP - https://www.wsjwine.com/468004,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468004,https://www.wsjwine.com/468004,Complete,false,false,0.429,Step #1: Element not found,28.752,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/48a35b77-cc49-433c-82a6-54fb38416453-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/48a35b77-cc49-433c-82a6-54fb38416453-compareOriginal.png,2020-07-28T22:06:19.085Z,2020-07-28T22:08:46.007Z,2020-07-28T22:09:14.759Z
5f20a15bed07ae5c5aad499a,https://app.ghostinspector.com/results/5f20a15bed07ae5c5aad499a,Cart Language Checks - RECR LP - https://www.wsjwine.com/1378013,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1378013,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1378013,Complete,false,false,0.426,Step #1: Element not found,29.359,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/6092ee8c-12f5-4688-9adc-26af063822d5-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/6092ee8c-12f5-4688-9adc-26af063822d5-compareOriginal.png,2020-07-28T22:06:19.071Z,2020-07-28T22:08:45.273Z,2020-07-28T22:09:14.632Z
5f20a15bed07ae5c5aad499e,https://app.ghostinspector.com/results/5f20a15bed07ae5c5aad499e,Cart Language Checks - RECR LP - https://www.wsjwine.com/468002,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468002,https://www.wsjwine.com/468002,Complete,false,false,0.429,Step #1: Element not found,26.583,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/6ec24b16-626c-403d-a185-8e2c58b2647f-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/6ec24b16-626c-403d-a185-8e2c58b2647f-compareOriginal.png,2020-07-28T22:06:19.077Z,2020-07-28T22:08:45.600Z,2020-07-28T22:09:12.183Z
5f20a15bed07ae5c5aad4996,https://app.ghostinspector.com/results/5f20a15bed07ae5c5aad4996,Cart Language Checks - RECR LP - https://www.wsjwine.com/1378011,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1378011,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1378011,Complete,false,false,0.426,Step #1: Element not found,27.374,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/78ec8973-ad9c-4570-9e2d-152786a17577-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/78ec8973-ad9c-4570-9e2d-152786a17577-compareOriginal.png,2020-07-28T22:06:19.062Z,2020-07-28T22:08:43.748Z,2020-07-28T22:09:11.122Z
5f20a15bd5acb022c9c22377,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22377,Cart Language Checks - RECR LP - https://www.wsjwine.com/994008,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/994008,https://www.wsjwine.com/994008,Complete,false,false,0.429,Step #1: Element not found,28.338,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/b1d660ce-0b1a-4668-bc06-440474fae9ad-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/b1d660ce-0b1a-4668-bc06-440474fae9ad-compareOriginal.png,2020-07-28T22:06:19.136Z,2020-07-28T22:08:42.066Z,2020-07-28T22:09:10.404Z
5f20a15bd5acb022c9c223a7,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c223a7,Cart Language Checks - RECR LP - https://www.wsjwine.com/994005,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/994005,https://www.wsjwine.com/994005,Complete,false,false,0.429,Step #1: Element not found,27.345,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/2bb2fa92-be67-4862-a02f-46e6b6e17eaa-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/2bb2fa92-be67-4862-a02f-46e6b6e17eaa-compareOriginal.png,2020-07-28T22:06:19.213Z,2020-07-28T22:08:42.717Z,2020-07-28T22:09:10.062Z
5f20a15bd5acb022c9c223af,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c223af,Cart Language Checks - RECR LP - https://www.wsjwine.com/1849024,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1849024,https://www.wsjwine.com/1849024,Complete,false,false,0.429,Step #1: Element not found,27.048,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/adc87cde-b98c-45b8-a75d-b6d6e79fa3d6-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/adc87cde-b98c-45b8-a75d-b6d6e79fa3d6-compareOriginal.png,2020-07-28T22:06:19.228Z,2020-07-28T22:08:41.103Z,2020-07-28T22:09:08.151Z
5f20a15bd5acb022c9c223ab,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c223ab,Cart Language Checks - RECR LP - https://www.wsjwine.com/1849019,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1849019,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=96100306&promoCode=1849019&utm_campaign=rc_1849019&utm_medium=OTP_Newspaper&utm_source=July&offer=fy20/q3/wotm/sauvignonblanc,Complete,false,false,0.265,Step #2: Element not found,29.332,https://ghostinspector-prod.s3.amazonaws.com/videos/0e1bd31c-7a40-439e-b343-4877d0607b0a.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/0e1bd31c-7a40-439e-b343-4877d0607b0a-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/0e1bd31c-7a40-439e-b343-4877d0607b0a-compareOriginal.png,2020-07-28T22:06:19.217Z,2020-07-28T22:08:36.218Z,2020-07-28T22:09:05.550Z
5f20a15bed07ae5c5aad4992,https://app.ghostinspector.com/results/5f20a15bed07ae5c5aad4992,Cart Language Checks - RECR LP - https://www.wsjwine.com/1378009,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1378009,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1378009,Complete,false,false,0.426,Step #1: Element not found,27.557,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/77dac24c-2c04-4816-ac26-f9280b9f2f71-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/77dac24c-2c04-4816-ac26-f9280b9f2f71-compareOriginal.png,2020-07-28T22:06:19.012Z,2020-07-28T22:08:35.317Z,2020-07-28T22:09:02.874Z
5f20a15bd5acb022c9c223bb,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c223bb,Cart Language Checks - RECR LP - https://www.wsjwine.com/1965002,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1965002,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=96100366&promoCode=1965002&utm_campaign=rc_1965002&utm_medium=Web_Affiliates&utm_source=KrazyCouponLady&offer=fy21/q1/worldtour_tabbed/mixed/2BonusAppassimento2Glasses/59/save200/spt_closed_krazycouponlady,Complete,true,false,0.217,,18.374,https://ghostinspector-prod.s3.amazonaws.com/videos/babfaee6-1316-439b-960e-35ba0d8bd025.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/babfaee6-1316-439b-960e-35ba0d8bd025-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/babfaee6-1316-439b-960e-35ba0d8bd025-compareOriginal.png,2020-07-28T22:06:19.246Z,2020-07-28T22:08:42.966Z,2020-07-28T22:09:01.340Z
5f20a15bd5acb022c9c22353,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22353,Cart Language Checks - RECR LP - https://www.wsjwine.com/918002,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/918002,https://www.wsjwine.com/918002,Complete,false,false,0.429,Step #1: Element not found,28.537,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/b8c935ec-9d1d-4fa9-8645-6f40eaa3c6f9-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/b8c935ec-9d1d-4fa9-8645-6f40eaa3c6f9-compareOriginal.png,2020-07-28T22:06:19.087Z,2020-07-28T22:08:30.971Z,2020-07-28T22:08:59.508Z
5f20a15bd5acb022c9c223b3,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c223b3,Cart Language Checks - RECR LP - https://www.wsjwine.com/1847004,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1847004,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=95900093&promoCode=1847004&utm_campaign=rc_1847004&utm_medium=Walkup_Retail&utm_source=Yieldify&offer=fy21/q1/top6_enhanced/reds6/2BonusGoverno2Glasses/39/save125/spt,Complete,true,false,0.192,,15.221,https://ghostinspector-prod.s3.amazonaws.com/videos/f22765d1-990e-49fb-adc4-7479fa14342e.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/f22765d1-990e-49fb-adc4-7479fa14342e-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/f22765d1-990e-49fb-adc4-7479fa14342e-compareOriginal.png,2020-07-28T22:06:19.233Z,2020-07-28T22:08:35.838Z,2020-07-28T22:08:51.059Z
5f20a15bd5acb022c9c223b7,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c223b7,Cart Language Checks - RECR LP - https://www.wsjwine.com/1847007,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1847007,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=95900096&promoCode=1847007&utm_campaign=rc_1847007&utm_medium=Walkup_Retail&utm_source=Yieldify&offer=fy21/q1/top6_tabbed/reds/2FreeGoverno2Glasses/39/save60/spt_closed,Complete,true,false,0.177,,16.28,https://ghostinspector-prod.s3.amazonaws.com/videos/c85fa06b-4d64-4aa9-9541-2f232e41ca68.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/c85fa06b-4d64-4aa9-9541-2f232e41ca68-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/c85fa06b-4d64-4aa9-9541-2f232e41ca68-compareOriginal.png,2020-07-28T22:06:19.238Z,2020-07-28T22:08:34.388Z,2020-07-28T22:08:50.668Z
5f20a15bd5acb022c9c22367,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22367,Cart Language Checks - RECR LP - https://www.wsjwine.com/1436002,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1436002,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1436002,Complete,false,false,0.426,Step #1: Element not found,31.896,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/6283bd89-1db9-445d-8a9e-596528d618ce-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/6283bd89-1db9-445d-8a9e-596528d618ce-compareOriginal.png,2020-07-28T22:06:19.114Z,2020-07-28T22:08:18.700Z,2020-07-28T22:08:50.596Z
5f20a15bd5acb022c9c2239b,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2239b,Cart Language Checks - RECR LP - https://www.wsjwine.com/1552009,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1552009,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=94900599&promoCode=1552009&utm_campaign=rc_1552009&utm_medium=Inserts_Statements&utm_source=WSJRenewalInserts&offer=fy20/q3/top12_enhanced/2FreeGoverno2Glasses/69/save120/spt_wsj,Complete,true,false,0.183,,16.779,https://ghostinspector-prod.s3.amazonaws.com/videos/f0621fec-1a73-42d7-b24d-0aefa24d559e.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/f0621fec-1a73-42d7-b24d-0aefa24d559e-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/f0621fec-1a73-42d7-b24d-0aefa24d559e-compareOriginal.png,2020-07-28T22:06:19.194Z,2020-07-28T22:08:31.894Z,2020-07-28T22:08:48.673Z
5f20a15bd5acb022c9c2234f,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2234f,Cart Language Checks - RECR LP - https://www.wsjwine.com/1313001,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1313001,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1313001,Complete,false,false,0.426,Step #1: Element not found,27.138,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/f2315e58-256e-4b4c-b1da-e7168955ae78-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/f2315e58-256e-4b4c-b1da-e7168955ae78-compareOriginal.png,2020-07-28T22:06:19.080Z,2020-07-28T22:08:21.524Z,2020-07-28T22:08:48.662Z
5f20a15bed07ae5c5aad498e,https://app.ghostinspector.com/results/5f20a15bed07ae5c5aad498e,Cart Language Checks - RECR LP - https://www.wsjwine.com/1378007,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1378007,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1378007,Complete,false,false,0.426,Step #1: Element not found,27.336,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/c39a11cd-66cb-42f9-a983-ad978b98fc2d-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/c39a11cd-66cb-42f9-a983-ad978b98fc2d-compareOriginal.png,2020-07-28T22:06:19.003Z,2020-07-28T22:08:21.325Z,2020-07-28T22:08:48.661Z
5f20a15bd5acb022c9c2239f,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2239f,Cart Language Checks - RECR LP - https://www.wsjwine.com/1852028,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1852028,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=95800376&promoCode=1852028&utm_campaign=rc_1852028&utm_medium=Inserts_Statements&utm_source=WineryDirect&offer=fy21/q1/wd_top6_tabbed/hf_reds/2FreeShroud2Glasses/39/save55/spt,Complete,true,false,0.188,,17.853,https://ghostinspector-prod.s3.amazonaws.com/videos/80037fdd-1d76-4f06-adab-6bdc17fd4a5d.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/80037fdd-1d76-4f06-adab-6bdc17fd4a5d-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/80037fdd-1d76-4f06-adab-6bdc17fd4a5d-compareOriginal.png,2020-07-28T22:06:19.200Z,2020-07-28T22:08:29.438Z,2020-07-28T22:08:47.291Z
5f20a15bd5acb022c9c22387,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22387,Cart Language Checks - RECR LP - https://www.wsjwine.com/1552007,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1552007,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=94900601&promoCode=1552007&utm_campaign=rc_1552007&utm_medium=Inserts_Statements&utm_source=HomeChef&offer=fy20/q3/top6_tabbed/hellofreshreds/2FreeGoverno2Glasses/39/save60/spt_homechef,Complete,true,false,0.198,,18.204,https://ghostinspector-prod.s3.amazonaws.com/videos/1f010b85-d9c4-45e9-af43-9889ec8118a6.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/1f010b85-d9c4-45e9-af43-9889ec8118a6-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/1f010b85-d9c4-45e9-af43-9889ec8118a6-compareOriginal.png,2020-07-28T22:06:19.167Z,2020-07-28T22:08:28.425Z,2020-07-28T22:08:46.629Z
5f20a15bd5acb022c9c22397,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22397,Cart Language Checks - RECR LP - https://www.wsjwine.com/1922001,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1922001,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=96100016&promoCode=1922001&utm_campaign=rc_1922001&utm_medium=Inserts_Statements&utm_source=WineryDirect&offer=fy21/q1/wd_top6_tabbed/hf_mix/2FreeShroud2Glasses/39/save55/spt,Complete,true,false,0.188,,20.5,https://ghostinspector-prod.s3.amazonaws.com/videos/767108b9-ff75-4681-ad4f-7f2e7bf78b9d.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/767108b9-ff75-4681-ad4f-7f2e7bf78b9d-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/767108b9-ff75-4681-ad4f-7f2e7bf78b9d-compareOriginal.png,2020-07-28T22:06:19.189Z,2020-07-28T22:08:25.731Z,2020-07-28T22:08:46.231Z
5f20a15bd5acb022c9c223a3,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c223a3,Cart Language Checks - RECR LP - https://www.wsjwine.com/1852023,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1852023,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=95800378&promoCode=1852023&utm_campaign=rc_1852023&utm_medium=Inserts_Statements&utm_source=JPCycles&offer=fy21/q1/top6_enhanced/reds6/2FreeGoverno2Glasses/39/save60/spt,Complete,true,false,0.197,,14.789,https://ghostinspector-prod.s3.amazonaws.com/videos/7486b6d0-d354-4dcf-a453-26360e58133a.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/7486b6d0-d354-4dcf-a453-26360e58133a-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/7486b6d0-d354-4dcf-a453-26360e58133a-compareOriginal.png,2020-07-28T22:06:19.206Z,2020-07-28T22:08:30.195Z,2020-07-28T22:08:44.984Z
5f20a15bd5acb022c9c2238f,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2238f,Cart Language Checks - RECR LP - https://www.wsjwine.com/1852020,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1852020,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=95800368&promoCode=1852020&utm_campaign=rc_1852020&utm_medium=Inserts_Statements&utm_source=OpenKey&offer=fy21/q1/top6_enhanced/reds6/2FreeGoverno2Glasses/39/save60/spt,Complete,true,false,0.197,,22.475,https://ghostinspector-prod.s3.amazonaws.com/videos/685bcfb1-6114-4087-838b-260fe6fbd609.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/685bcfb1-6114-4087-838b-260fe6fbd609-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/685bcfb1-6114-4087-838b-260fe6fbd609-compareOriginal.png,2020-07-28T22:06:19.177Z,2020-07-28T22:08:21.075Z,2020-07-28T22:08:43.550Z
5f20a15bd5acb022c9c22393,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22393,Cart Language Checks - RECR LP - https://www.wsjwine.com/1951040,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1951040,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=96100073&promoCode=1951040&utm_campaign=rc_1951040&utm_medium=Email&utm_source=Hearst_WomansDay&offer=fy21/q1/worldtourgraphic_enhanced/reds/2FreeAppassimento2Glasses/59/save130/spt_closed/hearst_endorsed/womansday,Complete,true,false,0.225,,19.983,https://ghostinspector-prod.s3.amazonaws.com/videos/2b9e99f0-ae02-4b6f-8bad-7c2f6c05fcf1.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/2b9e99f0-ae02-4b6f-8bad-7c2f6c05fcf1-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/2b9e99f0-ae02-4b6f-8bad-7c2f6c05fcf1-compareOriginal.png,2020-07-28T22:06:19.182Z,2020-07-28T22:08:23.508Z,2020-07-28T22:08:43.491Z
5f20a15bd5acb022c9c2237f,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2237f,Cart Language Checks - RECR LP - https://www.wsjwine.com/1931003,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1931003,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=96300074&promoCode=1931003&utm_campaign=rc_1931003&utm_medium=Inserts_Package&utm_source=Gilt&offer=fy21/q1/top12_enhanced/2FreeGoverno2Glasses/69/save120/spt_gilt,Complete,true,false,0.213,,21.42,https://ghostinspector-prod.s3.amazonaws.com/videos/3e3f7442-576f-4939-94dd-814076f1377b.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/3e3f7442-576f-4939-94dd-814076f1377b-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/3e3f7442-576f-4939-94dd-814076f1377b-compareOriginal.png,2020-07-28T22:06:19.152Z,2020-07-28T22:08:18.938Z,2020-07-28T22:08:40.358Z
5f20a15bd5acb022c9c2238b,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2238b,Cart Language Checks - RECR LP - https://www.wsjwine.com/1852026,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1852026,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=95800380&promoCode=1852026&utm_campaign=rc_1852026&utm_medium=Inserts_Statements&utm_source=Styrene-OpenKey&offer=fy21/q1/top6_enhanced/reds6/2FreeGoverno2Glasses/39/save60/spt,Complete,true,false,0.197,,16.894,https://ghostinspector-prod.s3.amazonaws.com/videos/5eb95920-78b1-4bc9-91e5-75326f163e9f.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/5eb95920-78b1-4bc9-91e5-75326f163e9f-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/5eb95920-78b1-4bc9-91e5-75326f163e9f-compareOriginal.png,2020-07-28T22:06:19.172Z,2020-07-28T22:08:23.079Z,2020-07-28T22:08:39.973Z
5f20a15bd5acb022c9c22373,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22373,Cart Language Checks - RECR LP - https://www.wsjwine.com/1931001,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1931001,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=96300068&promoCode=1931001&utm_campaign=rc_1931001&utm_medium=Inserts_Package&utm_source=Winery_Direct&offer=fy21/q1/wd_top12_tabbed/reds/2FreeShroud2Glasses/69/save125/spt_closed,Complete,true,false,0.238,,15.796,https://ghostinspector-prod.s3.amazonaws.com/videos/78e13121-ccd5-4fea-a299-8cbbcb206ee7.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/78e13121-ccd5-4fea-a299-8cbbcb206ee7-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/78e13121-ccd5-4fea-a299-8cbbcb206ee7-compareOriginal.png,2020-07-28T22:06:19.130Z,2020-07-28T22:08:15.955Z,2020-07-28T22:08:31.751Z
